Client,Service Area,Expenditure Catergory,Expenditure Code,Paid Date,Trans No,Amount,Type of Expenditure,Supplier ID,Supplier Name
OCC,Community Services,Consultants Fees,D3411,16/01/2018,46296380 - 13,84.00,Revenue,20011499,TOPS
OCC,Community Services,Grants,D3701,09/01/2018,46296383 - 1,1000.00,Revenue,20000000,GENERAL EXPENSES
OCC,Community Services,Grants,D3701,16/01/2018,46296397 - 1,1000.00,Revenue,20000019,GRANT PAYMENTS
OCC,Community Services,Grants,D3701,16/01/2018,46296414 - 1,1000.00,Revenue,20000019,GRANT PAYMENTS
OCC,Community Services,General Contracted Services,D3401,16/01/2018,46296425 - 1,610.00,Revenue,20000000,GENERAL EXPENSES
OCC,Community Services,General Contracted Services,D3401,16/01/2018,46296426 - 1,995.00,Revenue,20000000,GENERAL EXPENSES
OCC,Community Services,Temporary Bureau Staffing,A0108,16/01/2018,46296428 - 5,1327.14,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Community Services,Temporary Bureau Staffing,A0108,16/01/2018,46296428 - 6,2999.00,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Community Services,Temporary Bureau Staffing,A0108,16/01/2018,46296428 - 7,137.65,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Community Services,Temporary Bureau Staffing,A0108,16/01/2018,46296428 - 19,2665.92,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Community Services,Temporary Bureau Staffing,A0108,16/01/2018,46296428 - 43,2468.97,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Community Services,Temporary Bureau Staffing,A0108,16/01/2018,46296428 - 44,449.74,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Community Services,Grants,D3701,23/01/2018,46296442 - 1,2000.00,Revenue,20018275,SAFE! SUPPORTING YOUNG VICTIMS
OCC,Community Services,Grants,D3701,23/01/2018,46296443 - 1,2000.00,Revenue,20017842,WOLVERCOTE YOUNG PEOPLES CLUB LTD
OCC,Community Services,Grants,D3701,16/01/2018,46296444 - 1,5000.00,Revenue,20013119,THE STORY MUSEUM
OCC,Community Services,Grants,D3701,16/01/2018,46296468 - 1,1000.00,Revenue,20000019,GRANT PAYMENTS
OCC,Community Services,Contributions,D3702,23/01/2018,46296469 - 1,1950.00,Revenue,20018170,ST MARGARET'S AREA SOCIETY
OCC,Community Services,Contributions,D3702,16/01/2018,46296471 - 1,9399.00,Revenue,20008184,CITIZENS ADVICE BUREAU
OCC,Community Services,Contributions,D3702,23/01/2018,46296476 - 1,1500.00,Revenue,20008209,DONNINGTON DOORSTEP
OCC,Community Services,Grants,D3701,30/01/2018,46296554 - 1,27927.00,Revenue,20009163,OXFORD COMMUNITY WORK AGENCY L
OCC,Community Services,Grants,D3701,30/01/2018,46296555 - 1,19146.50,Revenue,20010077,"BLACKBIRD LEYS N""HOOD SUPPORT SCHEME"
OCC,Community Services,Grants,D3701,30/01/2018,46296556 - 1,21869.50,Revenue,20009161,ROSE HILL & DONNINGTON ADVICE CENTRE LTD
OCC,Community Services,Gas,B1502,16/01/2018,47022979 - 1,7033.68,Revenue,20007602,TOTAL GAS & POWER LTD
OCC,Community Services,Electricity,B1501,16/01/2018,47023015 - 1,1039.76,Revenue,20011411,NPOWER
OCC,Community Services,Electricity,B1501,16/01/2018,47023017 - 1,9369.23,Revenue,20011411,NPOWER
OCC,Community Services,Electricity,B1501,16/01/2018,47023018 - 0,1809.94,Revenue,20011411,NPOWER
OCC,Community Services,Electricity,B1501,16/01/2018,47023021 - 1,5187.89,Revenue,20011411,NPOWER
OCC,Community Services,Electricity,B1501,16/01/2018,47023024 - 0,956.14,Revenue,20011411,NPOWER
OCC,Community Services,Electricity,B1501,16/01/2018,47023025 - 1,3225.96,Revenue,20011411,NPOWER
OCC,Community Services,Electricity,B1501,16/01/2018,47023027 - 1,8393.79,Revenue,20011411,NPOWER
OCC,Community Services,Gas,B1502,23/01/2018,47023040 - 1,648.76,Revenue,20007602,TOTAL GAS & POWER LTD
OCC,Direct Services,Short Courses,A0622,23/01/2018,1041010 - 1,2380.00,Revenue,20015755,JLD DRIVER TRAINING LTD
OCC,Direct Services,General Contracted Services,D3401,09/01/2018,1041849 - 0,633.50,Revenue,20002296,METRIC GROUP LIMITED
OCC,Direct Services,General Contracted Services,D3401,09/01/2018,1041894 - 0,4747.75,Revenue,20016501,SOFT SURFACES LTD
OCC,Direct Services,General Contracted Services,D3401,09/01/2018,1041895 - 0,2183.00,Revenue,20016501,SOFT SURFACES LTD
OCC,Direct Services,General Contracted Services,D3401,09/01/2018,1041896 - 0,1050.00,Revenue,20016501,SOFT SURFACES LTD
OCC,Direct Services,General Contracted Services,D3401,09/01/2018,1041897 - 0,2087.50,Revenue,20016501,SOFT SURFACES LTD
OCC,Direct Services,Security Services,D3418,09/01/2018,1041902 - 0,4449.11,Revenue,20002120,OCS GROUP UK LTD T/A CANNON
OCC,Direct Services,General Contracted Services,D3401,09/01/2018,1041936 - 0,1100.00,Revenue,20008668,CLEARVIEW INTELLIGENCE LTD
OCC,Direct Services,General Contracted Services,D3401,09/01/2018,1041936 - 1,1200.00,Revenue,20008668,CLEARVIEW INTELLIGENCE LTD
OCC,Direct Services,General Contracted Services,D3401,09/01/2018,1041936 - 2,551.00,Revenue,20008668,CLEARVIEW INTELLIGENCE LTD
OCC,Direct Services,General Contracted Services,D3401,09/01/2018,1041938 - 0,2905.00,Revenue,20008668,CLEARVIEW INTELLIGENCE LTD
OCC,Direct Services,Reactive Maintenance & Minor Repairs,B1101,09/01/2018,1041969 - 0,1029.00,Revenue,20002296,METRIC GROUP LIMITED
OCC,Direct Services,General Contracted Services,D3401,09/01/2018,1042058 - 0,5711.50,Revenue,20016501,SOFT SURFACES LTD
OCC,Direct Services,General Contracted Services,D3401,09/01/2018,1042059 - 0,3472.50,Revenue,20016501,SOFT SURFACES LTD
OCC,Direct Services,Provisions,D3101,09/01/2018,1042129 - 0,887.88,Revenue,20019024,WELLBEING GROUP(UK) T/A WELLBEING GROUP
OCC,Direct Services,Short Courses,A0622,09/01/2018,1042151 - 0,1128.50,Revenue,20005058,RADIODETECTION LTD
OCC,Direct Services,Plants,D3025,09/01/2018,1042262 - 0,826.30,Revenue,20018850,WYEVALE NURSERIES
OCC,Direct Services,General Contracted Services,D3401,09/01/2018,1042319 - 0,800.00,Revenue,20019403,ASSERTIVE MEDIA SOLUTIONS LTD
OCC,Direct Services,Contract Plant Hire,C2402,09/01/2018,1042324 - 0,467.00,Revenue,20002279,M & M SKIP HIRE LTD
OCC,Direct Services,Short Courses,A0622,09/01/2018,1042372 - 0,2850.00,Revenue,20019054,SCB TRAINING SERVICES LTD
OCC,Direct Services,Furniture & Equipment Maintenance & Repairs,D3002,09/01/2018,1042390 - 0,800.00,Revenue,20008501,SURE-SAFE LTD
OCC,Direct Services,Plants,D3025,09/01/2018,1042409 - 1,2469.50,Revenue,20006303,COMPLETE TREE SERVICES
OCC,Direct Services,Fire Alarms and Emergency Lighting,B1241,09/01/2018,1042436 - 0,754.17,Revenue,20007609,EXECUTIVE FIRE PROTECTION LTD
OCC,Direct Services,Services Maintenance (Planned),B1103,09/01/2018,1042506 - 1,9116.20,Revenue,20002351,PHS GROUP PLC
OCC,Direct Services,Direct Services Supplies & Services,D3339,09/01/2018,1042510 - 1,7000.00,Revenue,20007578,BBOWT
OCC,Direct Services,Security Services,D3418,30/01/2018,1042528 - 0,456.23,Revenue,20002120,OCS GROUP UK LTD T/A CANNON
OCC,Direct Services,Security Services,D3418,30/01/2018,1042529 - 0,4449.11,Revenue,20002120,OCS GROUP UK LTD T/A CANNON
OCC,Direct Services,Materials,D3021,09/01/2018,1042613 - 0,700.20,Revenue,20015392,CPA HORTICULTURE LTD
OCC,Direct Services,Reactive Maintenance & Minor Repairs,B1101,16/01/2018,1042616 - 0,1440.00,Revenue,20011395,CHERWELL DOORS
OCC,Direct Services,Short Courses,A0622,16/01/2018,1042625 - 0,2410.00,Revenue,20018916,ARB AID LTD
OCC,Direct Services,Short Courses,A0622,09/01/2018,1042634 - 0,1134.00,Revenue,20008002,FREIGHT TRANSPORT ASSOCIATION
OCC,Direct Services,Main Contractor,Y021,09/01/2018,1042635 - 0,5402.89,Capital,20015438,WYG ENVIRONMENT PLANNING TRANSPORT LTD
OCC,Direct Services,Services Maintenance (Planned),B1103,09/01/2018,1042644 - 0,351.85,Revenue,20002568,PYROTEC SERVICES LTD
OCC,Direct Services,Services Maintenance (Planned),B1103,09/01/2018,1042644 - 1,190.00,Revenue,20002568,PYROTEC SERVICES LTD
OCC,Direct Services,Services Maintenance (Planned),B1103,09/01/2018,1042644 - 2,43.75,Revenue,20002568,PYROTEC SERVICES LTD
OCC,Direct Services,Services Maintenance (Planned),B1103,09/01/2018,1042644 - 3,281.25,Revenue,20002568,PYROTEC SERVICES LTD
OCC,Direct Services,Services Maintenance (Planned),B1103,09/01/2018,1042644 - 4,85.00,Revenue,20002568,PYROTEC SERVICES LTD
OCC,Direct Services,Services Maintenance (Planned),B1103,09/01/2018,1042644 - 5,261.40,Revenue,20002568,PYROTEC SERVICES LTD
OCC,Direct Services,Furniture & Equipment Purchase,D3001,30/01/2018,1042671 - 0,3725.52,Revenue,20003374,CITY AUDIO VISUAL
OCC,Direct Services,Contract Plant Hire,C2402,30/01/2018,1042674 - 0,495.00,Revenue,20002279,M & M SKIP HIRE LTD
OCC,Direct Services,Reactive Maintenance & Minor Repairs,B1101,09/01/2018,1042759 - 0,1712.00,Revenue,20008015,M TECH COMUNICATIONS BRISTOL LTD
OCC,Direct Services,CCTV,D3504,30/01/2018,1042776 - 0,795.00,Revenue,20009896,VISION SECURE LIMITED
OCC,Direct Services,Provisions,D3101,30/01/2018,1042779 - 0,2824.64,Revenue,20018437,LTT VENDING LTD
OCC,Direct Services,Electrical Services (Inspections etc.),B1153,09/01/2018,1042850 - 0,580.13,Revenue,20000249,SSE CONTRACTING LTD
OCC,Direct Services,Materials,D3021,30/01/2018,1042950 - 0,1892.34,Revenue,20008377,FLEET (LINE MARKERS) LTD
OCC,Direct Services,Plants,D3025,23/01/2018,1042953 - 0,4725.00,Revenue,20003592,BARCHAM TREES PLC
OCC,Direct Services,General Stationery Supplies,D3301,30/01/2018,1042988 - 0,1165.00,Revenue,20009896,VISION SECURE LIMITED
OCC,Direct Services,General Contracted Services,D3401,30/01/2018,1043018 - 0,3735.84,Revenue,20016581,JADE SECURITY SERVICES LTD
OCC,Direct Services,General Contracted Services,D3401,23/01/2018,1043129 - 0,480.00,Revenue,20017563,WALSH HAULAGE (OXFORD)
OCC,Direct Services,Reactive Maintenance & Minor Repairs,B1101,23/01/2018,1043135 - 0,4463.67,Revenue,20014436,COBALT TELEPHONE TECHNOLOGIES
OCC,Direct Services,General Contracted Services,D3401,23/01/2018,1043138 - 0,1410.00,Revenue,20019744,STREETMASTER (SOUTH WALES) LTD
OCC,Direct Services,Contract Plant Hire,C2402,30/01/2018,1043218 - 0,441.00,Revenue,20002279,M & M SKIP HIRE LTD
OCC,Direct Services,General Contracted Services,D3401,30/01/2018,1043258 - 0,995.00,Revenue,20006303,COMPLETE TREE SERVICES
OCC,Direct Services,General Contracted Services,D3401,30/01/2018,1043282 - 0,607.98,Revenue,20016705,SOUTHERN ELECTRIC POWER DISTRIBUTION PLC
OCC,Direct Services,Services Maintenance (Planned),B1103,30/01/2018,1043295 - 0,225.00,Revenue,20002568,PYROTEC SERVICES LTD
OCC,Direct Services,Services Maintenance (Planned),B1103,30/01/2018,1043295 - 1,150.00,Revenue,20002568,PYROTEC SERVICES LTD
OCC,Direct Services,Services Maintenance (Planned),B1103,30/01/2018,1043295 - 2,43.75,Revenue,20002568,PYROTEC SERVICES LTD
OCC,Direct Services,Services Maintenance (Planned),B1103,30/01/2018,1043295 - 3,321.25,Revenue,20002568,PYROTEC SERVICES LTD
OCC,Direct Services,Services Maintenance (Planned),B1103,30/01/2018,1043295 - 4,293.75,Revenue,20002568,PYROTEC SERVICES LTD
OCC,Direct Services,Consultants Fees,D3411,30/01/2018,1043337 - 0,2250.00,Revenue,20019354,INTEGRA ASSOCIATES
OCC,Direct Services,Main Contractor,Y021,30/01/2018,1043369 - 0,3089.93,Capital,20015438,WYG ENVIRONMENT PLANNING TRANSPORT LTD
OCC,Direct Services,Reactive Maintenance & Minor Repairs,B1101,30/01/2018,1043380 - 0,689.80,Revenue,20002241,HURLEY INDUSTRIAL CLEANING EQU
OCC,Direct Services,Conferences,D3602,09/01/2018,46296350 - 1,1186.50,Revenue,20009350,APSE
OCC,Direct Services,Electricity,B1501,09/01/2018,46296359 - 1,3773.17,Revenue,20009555,NORTH OXFORD ASSOCIATION
OCC,Direct Services,Gas,B1502,09/01/2018,46296359 - 2,795.00,Revenue,20009555,NORTH OXFORD ASSOCIATION
OCC,Direct Services,Consultants Fees,D3411,16/01/2018,46296380 - 1,248.00,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,16/01/2018,46296380 - 2,57.00,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,16/01/2018,46296380 - 4,141.00,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,16/01/2018,46296380 - 5,84.00,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,16/01/2018,46296380 - 6,84.00,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,16/01/2018,46296380 - 7,99.00,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,16/01/2018,46296380 - 9,42.00,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,16/01/2018,46296380 - 10,42.00,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,16/01/2018,46296380 - 11,20.00,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,16/01/2018,46296380 - 12,42.00,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,16/01/2018,46296380 - 14,42.00,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,16/01/2018,46296380 - 15,20.00,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,16/01/2018,46296380 - 16,20.00,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,16/01/2018,46296380 - 18,42.00,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,16/01/2018,46296380 - 19,126.00,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,16/01/2018,46296380 - 21,84.00,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,16/01/2018,46296380 - 22,57.00,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,09/01/2018,46296384 - 1,850.00,Revenue,20019779,LOCKHART GARRATT
OCC,Direct Services,Consultants Fees,D3411,09/01/2018,46296385 - 1,940.00,Revenue,20019779,LOCKHART GARRATT
OCC,Direct Services,Short Courses,A0622,16/01/2018,46296392 - 1,1485.00,Revenue,20000000,GENERAL EXPENSES
OCC,Direct Services,Short Courses,A0622,16/01/2018,46296392 - 2,60.00,Revenue,20000000,GENERAL EXPENSES
OCC,Direct Services,Short Courses,A0622,16/01/2018,46296392 - 3,150.00,Revenue,20000000,GENERAL EXPENSES
OCC,Direct Services,Vehicle Excise Licences,C2202,12/01/2018,46296396 - 1,30.00,Revenue,20008465,POST OFFICE LTD
OCC,Direct Services,Vehicle Excise Licences,C2202,12/01/2018,46296396 - 2,240.00,Revenue,20008465,POST OFFICE LTD
OCC,Direct Services,Vehicle Excise Licences,C2202,12/01/2018,46296396 - 3,240.00,Revenue,20008465,POST OFFICE LTD
OCC,Direct Services,Vehicle Excise Licences,C2202,12/01/2018,46296396 - 4,650.00,Revenue,20008465,POST OFFICE LTD
OCC,Direct Services,Vehicle Excise Licences,C2202,12/01/2018,46296396 - 5,650.00,Revenue,20008465,POST OFFICE LTD
OCC,Direct Services,Vehicle Excise Licences,C2202,12/01/2018,46296396 - 6,650.00,Revenue,20008465,POST OFFICE LTD
OCC,Direct Services,Vehicle Excise Licences,C2202,12/01/2018,46296396 - 7,650.00,Revenue,20008465,POST OFFICE LTD
OCC,Direct Services,Vehicle Excise Licences,C2202,12/01/2018,46296396 - 8,650.00,Revenue,20008465,POST OFFICE LTD
OCC,Direct Services,Vehicle Excise Licences,C2202,12/01/2018,46296396 - 9,650.00,Revenue,20008465,POST OFFICE LTD
OCC,Direct Services,Vehicle Excise Licences,C2202,12/01/2018,46296396 - 10,240.00,Revenue,20008465,POST OFFICE LTD
OCC,Direct Services,Vehicle Excise Licences,C2202,12/01/2018,46296396 - 11,240.00,Revenue,20008465,POST OFFICE LTD
OCC,Direct Services,Vehicle Excise Licences,C2202,12/01/2018,46296396 - 12,240.00,Revenue,20008465,POST OFFICE LTD
OCC,Direct Services,Vehicle Excise Licences,C2202,12/01/2018,46296396 - 13,240.00,Revenue,20008465,POST OFFICE LTD
OCC,Direct Services,Vehicle Excise Licences,C2202,12/01/2018,46296396 - 14,240.00,Revenue,20008465,POST OFFICE LTD
OCC,Direct Services,Vehicle Excise Licences,C2202,12/01/2018,46296396 - 15,240.00,Revenue,20008465,POST OFFICE LTD
OCC,Direct Services,Vehicle Excise Licences,C2202,12/01/2018,46296396 - 16,240.00,Revenue,20008465,POST OFFICE LTD
OCC,Direct Services,Vehicle Excise Licences,C2202,12/01/2018,46296396 - 17,240.00,Revenue,20008465,POST OFFICE LTD
OCC,Direct Services,Vehicle Excise Licences,C2202,12/01/2018,46296396 - 18,240.00,Revenue,20008465,POST OFFICE LTD
OCC,Direct Services,Vehicle Excise Licences,C2202,12/01/2018,46296396 - 19,240.00,Revenue,20008465,POST OFFICE LTD
OCC,Direct Services,Vehicle Excise Licences,C2202,12/01/2018,46296396 - 20,240.00,Revenue,20008465,POST OFFICE LTD
OCC,Direct Services,Vehicle Excise Licences,C2202,12/01/2018,46296396 - 21,10.00,Revenue,20008465,POST OFFICE LTD
OCC,Direct Services,Postage & Carriage,D3501,16/01/2018,46296415 - 1,1000.00,Revenue,20009008,NEOPOST LTD RCB CREDIFON  A/C
OCC,Direct Services,Temporary Bureau Staffing,A0108,16/01/2018,46296428 - 1,1081.01,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,16/01/2018,46296428 - 2,1659.17,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,16/01/2018,46296428 - 3,2027.39,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,16/01/2018,46296428 - 4,2200.74,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,16/01/2018,46296428 - 21,1789.87,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,16/01/2018,46296428 - 25,1433.64,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,16/01/2018,46296428 - 31,2067.04,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,16/01/2018,46296428 - 32,7839.71,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,16/01/2018,46296428 - 33,2738.95,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,16/01/2018,46296428 - 34,1140.62,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,16/01/2018,46296428 - 35,2134.84,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,16/01/2018,46296428 - 36,3993.71,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,16/01/2018,46296428 - 37,631.70,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,16/01/2018,46296428 - 38,541.22,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,16/01/2018,46296428 - 39,12974.87,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,16/01/2018,46296428 - 40,20252.34,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,16/01/2018,46296428 - 41,801.65,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,16/01/2018,46296428 - 42,26174.78,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Direct Services,Pitch & Site Rents,K9534,16/01/2018,46296431 - 1,6875.00,Revenue,20012815,ST MICHAELS PCC
OCC,Direct Services,Short Courses,A0622,16/01/2018,46296440 - 1,453.75,Revenue,20000010,HOUSING PAYMENTS
OCC,Direct Services,General Contracted Services,D3401,16/01/2018,46296448 - 1,650.00,Revenue,20000000,GENERAL EXPENSES
OCC,Direct Services,Short Courses,A0622,30/01/2018,46296605 - 1,2850.00,Revenue,20000000,GENERAL EXPENSES
OCC,Direct Services,Short Courses,A0622,30/01/2018,46296655 - 1,1700.00,Revenue,20000000,GENERAL EXPENSES
OCC,Direct Services,Short Courses,A0622,30/01/2018,46296662 - 1,5480.00,Revenue,20000000,GENERAL EXPENSES
OCC,Direct Services,Water & Sewerage Charges,B1830,16/01/2018,47022989 - 1,2834.30,Revenue,20019401,CASTLE WATER
OCC,Direct Services,Electricity,B1501,16/01/2018,47023002 - 0,1390.63,Revenue,20002402,SOUTHERN ELECTRIC PLC
OCC,Direct Services,Water & Sewerage Charges,B1830,16/01/2018,47023004 - 0,1140.13,Revenue,20019401,CASTLE WATER
OCC,Direct Services,Electricity,B1501,16/01/2018,47023013 - 1,1528.67,Revenue,20011411,NPOWER
OCC,Direct Services,Electricity,B1501,16/01/2018,47023019 - 1,1220.89,Revenue,20011411,NPOWER
OCC,Direct Services,Electricity,B1501,16/01/2018,47023020 - 0,3175.49,Revenue,20011411,NPOWER
OCC,Direct Services,Electricity,B1501,16/01/2018,47023023 - 1,2137.10,Revenue,20011411,NPOWER
OCC,Direct Services,Electricity,B1501,23/01/2018,47023097 - 1,428.05,Revenue,20002402,SOUTHERN ELECTRIC PLC
OCC,Direct Services,Gas,B1502,23/01/2018,47023158 - 0,488.04,Revenue,20002402,SOUTHERN ELECTRIC PLC
OCC,Direct Services,Water & Sewerage Charges,B1830,23/01/2018,47023200 - 1,940.57,Revenue,20019401,CASTLE WATER
OCC,Direct Services,Water & Sewerage Charges,B1830,23/01/2018,47023207 - 1,1705.77,Revenue,20019401,CASTLE WATER
OCC,Direct Services,Materials,D3021,23/01/2018,47993937 - 1,303.03,Revenue,20008907,FAROL LTD
OCC,Direct Services,Materials,D3021,23/01/2018,47993937 - 2,303.03,Revenue,20008907,FAROL LTD
OCC,Direct Services,Materials,D3021,09/01/2018,47994281 - 1,499.60,Revenue,20002435,P A TURNEY LTD
OCC,Direct Services,Materials,D3021,09/01/2018,47994281 - 2,34.04,Revenue,20002435,P A TURNEY LTD
OCC,Direct Services,Materials,D3021,09/01/2018,47994294 - 0,243.50,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,09/01/2018,47994294 - 1,390.00,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,09/01/2018,47994314 - 1,455.95,Revenue,20002339,OXFORD PAINT SERVICES
OCC,Direct Services,Furniture & Equipment Purchase,D3001,09/01/2018,47994325 - 1,14550.00,Revenue,20007968,IMPERIAL GARAGE EQUIPMENT
OCC,Direct Services,Materials,D3021,09/01/2018,47994327 - 1,390.00,Revenue,20017847,N A BROWN LTD
OCC,Direct Services,Materials,D3021,09/01/2018,47994327 - 2,228.00,Revenue,20017847,N A BROWN LTD
OCC,Direct Services,Materials,D3021,09/01/2018,47994327 - 3,117.00,Revenue,20017847,N A BROWN LTD
OCC,Direct Services,Materials,D3021,09/01/2018,47994328 - 0,33.57,Revenue,20007940,CORDWALLIS OXFORD LTD
OCC,Direct Services,Materials,D3021,09/01/2018,47994328 - 1,1485.10,Revenue,20007940,CORDWALLIS OXFORD LTD
OCC,Direct Services,Materials,D3021,09/01/2018,47994328 - 2,33.57,Revenue,20007940,CORDWALLIS OXFORD LTD
OCC,Direct Services,Materials,D3021,09/01/2018,47994328 - 3,77.97,Revenue,20007940,CORDWALLIS OXFORD LTD
OCC,Direct Services,Fuel Purchase (Stock),C2003,09/01/2018,47994331 - 1,31173.70,Revenue,20011436,PACE FUEL CARE
OCC,Direct Services,Materials,D3021,09/01/2018,47994382 - 1,458.85,Revenue,20018857,GROUP TYRE WHOLESALE LTD
OCC,Direct Services,General Contracted Services,D3401,16/01/2018,47994393 - 0,1155.08,Revenue,20011077,EURO CAR PARTS SWINDON
OCC,Direct Services,General Contracted Services,D3401,16/01/2018,47994397 - 0,1986.89,Revenue,20017042,BANDVULC TRUCK TYRES
OCC,Direct Services,General Contracted Services,D3401,16/01/2018,47994405 - 1,424.48,Revenue,20008002,FREIGHT TRANSPORT ASSOCIATION
OCC,Direct Services,General Contracted Services,D3401,16/01/2018,47994405 - 2,424.48,Revenue,20008002,FREIGHT TRANSPORT ASSOCIATION
OCC,Direct Services,Materials,D3021,16/01/2018,47994411 - 1,525.50,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
OCC,Direct Services,Materials,D3021,16/01/2018,47994411 - 2,25.00,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
OCC,Direct Services,Materials,D3021,16/01/2018,47994411 - 3,10.00,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
OCC,Direct Services,Materials,D3021,16/01/2018,47994443 - 0,357.25,Revenue,20015893,ATE (UK) LTD
OCC,Direct Services,Materials,D3021,16/01/2018,47994443 - 1,97.25,Revenue,20015893,ATE (UK) LTD
OCC,Direct Services,Materials,D3021,16/01/2018,47994443 - 2,97.25,Revenue,20015893,ATE (UK) LTD
OCC,Direct Services,Fuel Systems Maintenance,D3338,16/01/2018,47994444 - 1,99.00,Revenue,20008157,VECTEC LTD
OCC,Direct Services,Fuel Systems Maintenance,D3338,16/01/2018,47994444 - 2,150.00,Revenue,20008157,VECTEC LTD
OCC,Direct Services,Fuel Systems Maintenance,D3338,16/01/2018,47994444 - 3,383.40,Revenue,20008157,VECTEC LTD
OCC,Direct Services,Fuel Purchase (Stock),C2003,16/01/2018,47994450 - 1,27273.95,Revenue,20011436,PACE FUEL CARE
OCC,Direct Services,Materials,D3021,16/01/2018,47994518 - 1,452.38,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,23/01/2018,47994523 - 1,542.43,Revenue,20008907,FAROL LTD
OCC,Direct Services,Materials,D3021,23/01/2018,47994525 - 1,28.41,Revenue,20008907,FAROL LTD
OCC,Direct Services,Materials,D3021,23/01/2018,47994525 - 2,587.93,Revenue,20008907,FAROL LTD
OCC,Direct Services,Materials,D3021,23/01/2018,47994525 - 3,42.36,Revenue,20008907,FAROL LTD
OCC,Direct Services,Materials,D3021,23/01/2018,47994525 - 5,192.06,Revenue,20008907,FAROL LTD
OCC,Direct Services,Materials,D3021,23/01/2018,47994532 - 0,260.00,Revenue,20017847,N A BROWN LTD
OCC,Direct Services,Materials,D3021,23/01/2018,47994532 - 1,117.00,Revenue,20017847,N A BROWN LTD
