Body Name,Organisational Unit,Expenditure Category,Expenditure Code,Paid Date,Trans No,Amount,Type,Supplier ID,Supplier Name
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46281061_1,28627.75,Revenue,20009163,OXFORD COMMUNITY WORK AGENCY L
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46281076_1,28627.75,Revenue,20009163,OXFORD COMMUNITY WORK AGENCY L
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,00:00:00,1004409_1,2762,Capital,20009179,STEVE CROSS PLUMBING & HEATING
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,00:00:00,1004477_1,1992,Capital,20009179,STEVE CROSS PLUMBING & HEATING
Oxford City Council,Human Resources & Facilities,Provisions,D3101,00:00:00,1004722_1,951.5,Revenue,20009224,LAMB CATERING LTD
Oxford City Council,Human Resources & Facilities,Provisions,D3101,00:00:00,1004723_1,951.5,Revenue,20009224,LAMB CATERING LTD
Oxford City Council,Human Resources & Facilities,Provisions,D3101,00:00:00,1005467_1,951.5,Revenue,20009224,LAMB CATERING LTD
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60019602_2,2505.2,Revenue,20009260,GLASDON UK LTD
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60020336_1,1002.08,Revenue,20009260,GLASDON UK LTD
Oxford City Council,"Leisure, Parks & Communities",Other Miscellaneous Expenses,D3811,00:00:00,46280998_1,500,Revenue,20009268,DONNINGTON COMMUNITY ASSOC.
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46280867_1,1875,Revenue,20009273,ASYLUM WELCOME
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46280884_1,1875,Revenue,20009273,ASYLUM WELCOME
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46280892_1,1875,Revenue,20009273,ASYLUM WELCOME
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46281830_1,5000,Revenue,20009273,ASYLUM WELCOME
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,47974778_1,1557.12,Revenue,20009275,WELLS WELDING SUPPLIES
Oxford City Council,Regeneration and Major Projects Team,Reactive Maintenance & Minor Repairs,B1101,00:00:00,46281425_1,905,Revenue,20009326,TOTAL PEST CONTROL (UK) LTD
Oxford City Council,Direct Services,Subscriptions,D3703,00:00:00,1005396_1,2115,Revenue,20009350,APSE
Oxford City Council,Direct Services,Rent,B1701,00:00:00,1006111_1,21079.28,Revenue,20009367,WORCESTER COLLEGE
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46281051_1,3750,Revenue,20009385,THE PARASOL PROJECT
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46281059_1,3750,Revenue,20009385,THE PARASOL PROJECT
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46281074_1,3750,Revenue,20009385,THE PARASOL PROJECT
Oxford City Council,Funding,Parishes,J8527,00:00:00,46280946_1,31282.5,Revenue,20009406,OLD MARSTON PARISH COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46280874_1,1250,Revenue,20009449,OXFORDSHIRE PLAY ASSOCIATION
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46281794_1,800,Revenue,20009449,OXFORDSHIRE PLAY ASSOCIATION
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,00:00:00,48020850_1,601.68,Capital,20009491,BRICK KILN (UK) T/AS FALCON  SIGNS
Oxford City Council,Environmental Development,Hardware Contracted Maintenance,D3522,00:00:00,1005291_1,8002.5,Revenue,20009494,BT REDCARE
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46280871_1,1875,Revenue,20009501,THE LEYS CDI
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46280887_1,1875,Revenue,20009501,THE LEYS CDI
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46280895_1,1875,Revenue,20009501,THE LEYS CDI
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,00:00:00,46282063_1,4950,Revenue,20009501,THE LEYS CDI
Oxford City Council,City Development,Staff Advertising,A0702,00:00:00,1004608_1,1347,Revenue,20009528,HAYMARKET MEDIA GROUP
Oxford City Council,City Development,Staff Advertising,A0702,00:00:00,1004803_1,2570,Revenue,20009528,HAYMARKET MEDIA GROUP
Oxford City Council,City Development,Subscriptions,D3703,00:00:00,1006133_1,915,Revenue,20009528,HAYMARKET MEDIA GROUP
Oxford City Council,Environmental Development,Consultants Fees,D3411,00:00:00,1004712_1,1044,Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Environmental Development,Consultants Fees,D3411,00:00:00,1004717_1,549,Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Environmental Development,Consultants Fees,D3411,00:00:00,1004720_1,689,Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Environmental Development,Consultants Fees,D3411,00:00:00,1005952_1,2036,Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,00:00:00,1006428_1,255.5,Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,00:00:00,1006428_2,5272.5,Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,00:00:00,1006428_3,3850.75,Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Environmental Development,General Contracted Services,D3401,00:00:00,1006429_1,4385,Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Environmental Development,General Contracted Services,D3401,00:00:00,1006640_1,3106,Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,00:00:00,1006641_1,4162.5,Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,00:00:00,1006641_2,4279.63,Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,00:00:00,46281481_1,6475,Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,00:00:00,46281481_2,702.63,Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Environmental Development,Temporary Bureau Staffing,A0108,00:00:00,46281481_3,4653.75,Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Environmental Development,General Contracted Services,D3401,00:00:00,46281482_1,5983,Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,City Development,Conferences,D3602,00:00:00,1004475_1,1382,Revenue,20009533,AYLESBURY VALE DISTRICT COUNCIL
Oxford City Council,City Development,Consultants Fees,D3411,00:00:00,1004948_1,1700,Revenue,20009533,AYLESBURY VALE DISTRICT COUNCIL
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,00:00:00,60020250_2,1556.68,Revenue,20009535,CCF LTD
Oxford City Council,"Leisure, Parks & Communities",Electricity,B1501,00:00:00,46282219_1,378.87,Revenue,20009555,NORTH OXFORD ASSOCIATION
Oxford City Council,"Leisure, Parks & Communities",Gas,B1502,00:00:00,46282219_2,263.87,Revenue,20009555,NORTH OXFORD ASSOCIATION
Oxford City Council,Human Resources & Facilities,Furniture & Equipment Purchase,D3001,00:00:00,1004562_1,728.96,Revenue,20009620,POSTURITE LTD
Oxford City Council,Human Resources & Facilities,Furniture & Equipment Purchase,D3001,00:00:00,1006150_1,543.2,Revenue,20009620,POSTURITE LTD
Oxford City Council,Housing and Property,Licences (Non-Transport),D3804,00:00:00,1005618_1,1750,Revenue,20009637,OMFAX SYSTEMS LTD
Oxford City Council,Housing and Property,Licences (Non-Transport),D3804,00:00:00,1005651_1,700,Revenue,20009637,OMFAX SYSTEMS LTD
Oxford City Council,Customer Services,Software Maintenance/Running Costs,D3513,00:00:00,1005063_1,714.5,Revenue,20009660,EXPERIAN LTD
Oxford City Council,Customer Services,Software Maintenance/Running Costs,D3513,00:00:00,1005818_1,662,Revenue,20009660,EXPERIAN LTD
Oxford City Council,Customer Services,Software Maintenance/Running Costs,D3513,00:00:00,1005907_1,662,Revenue,20009660,EXPERIAN LTD
Oxford City Council,Customer Services,Software Maintenance/Running Costs,D3513,00:00:00,1006541_1,662,Revenue,20009660,EXPERIAN LTD
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46280868_1,2345,Revenue,20009717,ARK T CENTRE
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46280926_1,2345,Revenue,20009717,ARK T CENTRE
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46281041_1,4000,Revenue,20009717,ARK T CENTRE
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46281066_1,500,Revenue,20009717,ARK T CENTRE
Oxford City Council,Human Resources & Facilities,Security Services,D3418,00:00:00,1004472_1,2613.5,Revenue,20009730,R & R FRONTLINE SERVICES LTD
Oxford City Council,Human Resources & Facilities,Security Services,D3418,00:00:00,1004757_1,1023.75,Revenue,20009730,R & R FRONTLINE SERVICES LTD
Oxford City Council,Human Resources & Facilities,Security Services,D3418,00:00:00,1004758_1,727.5,Revenue,20009730,R & R FRONTLINE SERVICES LTD
Oxford City Council,Human Resources & Facilities,Security Services,D3418,00:00:00,1004767_1,2122.5,Revenue,20009730,R & R FRONTLINE SERVICES LTD
Oxford City Council,Human Resources & Facilities,General Contracted Services,D3401,00:00:00,1006135_1,2244,Revenue,20009730,R & R FRONTLINE SERVICES LTD
Oxford City Council,Human Resources & Facilities,General Contracted Services,D3401,00:00:00,1006532_1,819,Revenue,20009730,R & R FRONTLINE SERVICES LTD
Oxford City Council,Direct Services,Protective Clothing,D3201,00:00:00,60018926_1,677.63,Revenue,20009758,A W MOBBS & CO LTD
Oxford City Council,Direct Services,Protective Clothing,D3201   ,00:00:00,60019645_0,646.39,Revenue,20009758,A W MOBBS & CO LTD
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60019873_0,1033.46,Revenue,20009758,A W MOBBS & CO LTD
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60019387_0,504,Revenue,20009785,THE HELPING HAND COMPANY
Oxford City Council,Environmental Development,General Contracted Services,D3401,00:00:00,1004838_1,12500,Revenue,20009808,BRE LTD
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,00:00:00,46282067_1,4100,Revenue,20009847,DOVECOTE VOLUNTARY PARENT COMMITTEE
Oxford City Council,Direct Services,CCTV,D3504   ,00:00:00,60020146_0,1095,Revenue,20009896,VISION SECURE LIMITED
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,00:00:00,60020616_1,2535,Revenue,20009896,VISION SECURE LIMITED
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101,00:00:00,60021844_0,1485,Revenue,20009896,VISION SECURE LIMITED
Oxford City Council,HRA,Consultants Fees,D3411,00:00:00,46281284_1,20847.83,Revenue,20009938,MICHAEL DYSON ASSOCIATES
Oxford City Council,HRA,Consultants Fees,D3411,00:00:00,46281285_1,19303.44,Revenue,20009938,MICHAEL DYSON ASSOCIATES
Oxford City Council,HRA,Consultants Fees,D3411,00:00:00,46281286_1,4813,Revenue,20009938,MICHAEL DYSON ASSOCIATES
Oxford City Council,Direct Services,Rent,B1701,00:00:00,46282123_1,179122.52,Revenue,20009954,NUFFIELD COLLEGE
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,00:00:00,47974992_1,521.51,Revenue,20009973,RYGOR COMMERCIALS LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,00:00:00,47974992_2,4.04,Revenue,20009973,RYGOR COMMERCIALS LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,00:00:00,47975614_2,572.98,Revenue,20009973,RYGOR COMMERCIALS LTD
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,00:00:00,1005002_1,650,Revenue,20009990,TELESHORE (UK) LTD
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,00:00:00,1006425_1,4210,Revenue,20009990,TELESHORE (UK) LTD
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,00:00:00,1004885_1,1575,Revenue,20010039,MARRIOTTS
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,00:00:00,1004966_1,1535,Revenue,20010039,MARRIOTTS
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,00:00:00,1005566_1,1630,Revenue,20010039,MARRIOTTS
Oxford City Council,"Leisure, Parks & Communities",Awards / Prizes,D3705,00:00:00,46280955_1,1950,Revenue,20010067,RISINGHURST SENIORS GROUP
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46280880_1,2000,Revenue,20010071,SOUTH OXFORD ADVENTURE PLAY GROUND
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46280889_1,6000,Revenue,20010071,SOUTH OXFORD ADVENTURE PLAY GROUND
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46280899_1,2000,Revenue,20010071,SOUTH OXFORD ADVENTURE PLAY GROUND
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46281050_1,19385,Revenue,20010077,"BLACKBIRD LEYS N""HOOD SUPPORT SCHEME"
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46281058_1,19385,Revenue,20010077,"BLACKBIRD LEYS N""HOOD SUPPORT SCHEME"
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46281073_1,19385,Revenue,20010077,"BLACKBIRD LEYS N""HOOD SUPPORT SCHEME"
Oxford City Council,"Leisure, Parks & Communities",Instructors & Coaching Fees,D3413,00:00:00,1005044_1,2202,Revenue,20010101,OXFORD WHEELS PROJECT
Oxford City Council,Human Resources & Facilities,Advertising & Publicity,D3802,00:00:00,1005266_1,2500,Revenue,20010106,DESIGNS ON LTD
Oxford City Council,Business Improvement & Technology,Servitor,D3508,00:00:00,1004600_1,900,Revenue,20010153,CIVICA UK LTD
Oxford City Council,Business Improvement & Technology,Servitor,D3508,00:00:00,1006674_1,6750,Revenue,20010153,CIVICA UK LTD
Oxford City Council,Direct Services,Hardware Purchase,D3520,00:00:00,1005796_1,6630,Revenue,20010154,CHRONOLOGIC LTD
Oxford City Council,Direct Services,Hardware Purchase,D3520,00:00:00,1005842_1,1290,Revenue,20010154,CHRONOLOGIC LTD
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46281046_1,3000,Revenue,20010162,OXFORD FRIEND
Oxford City Council,Housing and Property,Grants,D3701,00:00:00,46281756_1,13200,Revenue,20010170,CONNECTION OXFORD LTD
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46280858_1,3750,Revenue,20010187,OSARCC
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46280860_1,3750,Revenue,20010187,OSARCC
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46280862_1,3750,Revenue,20010187,OSARCC
Oxford City Council,"Leisure, Parks & Communities",Instructors & Coaching Fees,D3413,00:00:00,1006598_1,2213,Revenue,20010231,OXFORD UNIVERSITY RFC
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,00:00:00,1006130_1,3628.5,Revenue,20010239,EVE TRAKWAY
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,00:00:00,60018233_0,1055,Revenue,20010275,UNIVERSAL WINDOW REPAIRS LTD T/A RADLEY
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,00:00:00,60018234_2,660,Revenue,20010275,UNIVERSAL WINDOW REPAIRS LTD T/A RADLEY
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,00:00:00,60018670_1,854,Revenue,20010275,UNIVERSAL WINDOW REPAIRS LTD T/A RADLEY
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,00:00:00,60019455_0,660,Revenue,20010275,UNIVERSAL WINDOW REPAIRS LTD T/A RADLEY
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,00:00:00,60019923_1,700,Revenue,20010275,UNIVERSAL WINDOW REPAIRS LTD T/A RADLEY
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,00:00:00,60019924_1,660,Revenue,20010275,UNIVERSAL WINDOW REPAIRS LTD T/A RADLEY
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,00:00:00,60019925_1,660,Revenue,20010275,UNIVERSAL WINDOW REPAIRS LTD T/A RADLEY
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,00:00:00,60020214_1,854,Revenue,20010275,UNIVERSAL WINDOW REPAIRS LTD T/A RADLEY
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,00:00:00,60020223_1,655.5,Revenue,20010275,UNIVERSAL WINDOW REPAIRS LTD T/A RADLEY
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,00:00:00,60021965_1,903.38,Revenue,20010275,UNIVERSAL WINDOW REPAIRS LTD T/A RADLEY
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,00:00:00,60020573_1,795.74,Revenue,20010329,ALLFLOORS OF OXFORDSHIRE LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,00:00:00,60020579_1,549.01,Revenue,20010329,ALLFLOORS OF OXFORDSHIRE LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,00:00:00,60020586_2,536.34,Revenue,20010329,ALLFLOORS OF OXFORDSHIRE LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,00:00:00,60020590_2,518.52,Revenue,20010329,ALLFLOORS OF OXFORDSHIRE LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,00:00:00,60021591_1,913.68,Revenue,20010329,ALLFLOORS OF OXFORDSHIRE LTD
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46281935_1,3000,Revenue,20010340,JERICHO COMMUNITY ASSOCIATION
Oxford City Council,"Leisure, Parks & Communities",Furniture & Equipment Purchase,D3001,00:00:00,1004367_1,3684,Revenue,20010377,SPORTY-CO
Oxford City Council,Housing and Property,Homelessness Accomodation Lease Payments,D3611,00:00:00,1004911_1,2025,Revenue,20010426,OXFORD REAL LIMITED
Oxford City Council,Housing and Property,Homelessness Accomodation Lease Payments,D3611,00:00:00,1005390_1,25025,Revenue,20010426,OXFORD REAL LIMITED
Oxford City Council,Housing and Property,Homelessness Accomodation Lease Payments,D3611,00:00:00,1005391_1,25000,Revenue,20010426,OXFORD REAL LIMITED
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,00:00:00,48020819_1,3132,Capital,20010433,IDEAL FLOORING (OXFORD) LTD
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,00:00:00,48020883_1,995.4,Capital,20010433,IDEAL FLOORING (OXFORD) LTD
Oxford City Council,Business Improvement & Technology,Main Contractor,Y021,00:00:00,1005559_1,3850,Capital,20010534,XMA LIMITED
Oxford City Council,Business Improvement & Technology,Main Contractor,Y021,00:00:00,1005737_1,3080,Capital,20010534,XMA LIMITED
Oxford City Council,Suspense,Other Miscellaneous Expenses,D3811,00:00:00,1005872_1,4029.3,Revenue,20010534,XMA LIMITED
Oxford City Council,Customer Services,General Stationery Supplies,D3301,00:00:00,46281384_1,226.83,Revenue,20010534,XMA LIMITED
Oxford City Council,Law and Governance,General Stationery Supplies,D3301,00:00:00,46281384_2,112.25,Revenue,20010534,XMA LIMITED
Oxford City Council,Housing and Property,General Stationery Supplies,D3301,00:00:00,46281384_3,236.53,Revenue,20010534,XMA LIMITED
Oxford City Council,Direct Services,General Stationery Supplies,D3301,00:00:00,46281384_4,180.46,Revenue,20010534,XMA LIMITED
Oxford City Council,Direct Services,General Stationery Supplies,D3301,00:00:00,46281384_5,152.16,Revenue,20010534,XMA LIMITED
Oxford City Council,Housing and Property,Bond Payments Homeless,D3600,00:00:00,1004606_1,1495,Revenue,20010650,MR J KEOWN
Oxford City Council,Housing and Property,Bond Payments Homeless,D3600,00:00:00,1004607_1,2925,Revenue,20010650,MR J KEOWN
Oxford City Council,Housing and Property,Homelessness Accomodation Lease Payments,D3611,00:00:00,1005964_1,5010,Revenue,20010650,MR J KEOWN
Oxford City Council,Housing and Property,Homelessness Accomodation Lease Payments,D3611,00:00:00,1005965_1,4920,Revenue,20010650,MR J KEOWN
Oxford City Council,Housing and Property,Homelessness Accomodation Lease Payments,D3611,00:00:00,1005966_1,4680,Revenue,20010650,MR J KEOWN
Oxford City Council,"Leisure, Parks & Communities",Contributions,D3702,00:00:00,46281166_1,15519.23,Revenue,20010658,OXFORD SPIRES ACADEMY
Oxford City Council,Regeneration and Major Projects Team,Staff Advertising,A0702,00:00:00,1004257_1,1735,Revenue,20010691,REED BUSINESS INFORMATION LTD
Oxford City Council,Regeneration and Major Projects Team,Staff Advertising,A0702,00:00:00,46281423_1,1735,Revenue,20010691,REED BUSINESS INFORMATION LTD
Oxford City Council,Law and Governance,Contract Printing (External),D3303,00:00:00,1006847_1,6729.95,Revenue,20010748,ELECTORAL REFORM SERVICES LTD
Oxford City Council,Direct Services,Materials,D3021,00:00:00,60018498_0,19500,Revenue,20010756,I B S RECLAIM LIMITED
Oxford City Council,Environmental Development,General Contracted Services,D3401,00:00:00,1006653_1,705,Revenue,20010837,DICK RUDMAN
Oxford City Council,Environmental Development,Advertising & Publicity,D3802,00:00:00,1004412_1,600,Revenue,20010884,OXFORD RADCLIFFE HOSPITALS CHARITABLE FUND
Oxford City Council,Direct Services,Category 'B' Stores,D3022,00:00:00,60018655_1,589.96,Revenue,20010940,ORRIDGE & CO LTD
Oxford City Council,Finance,Subscriptions,D3703,00:00:00,1004520_1,4432,Revenue,20010947,TAMESIDE MBC
Oxford City Council,Direct Services,Main Contractor,Y021    ,00:00:00,47974852_2,4725,Capital,20010966,GEO BROWNS IMPLEMENTS LTD
Oxford City Council,Direct Services,Street Furniture,B1014   ,00:00:00,60022226_2,3771,Revenue,20010967,MALCOLM LANE & SON LTD
Oxford City Council,Housing and Property,Grants,D3701,00:00:00,46281528_1,15129.75,Revenue,20011006,ASPIRE OXFORDSHIRE COMMUNITY ENTERPRISE LTD
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46281529_1,14086.25,Revenue,20011006,ASPIRE OXFORDSHIRE COMMUNITY ENTERPRISE LTD
Oxford City Council,HRA,Gas,B1502,00:00:00,1004391_1,1687.17,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,00:00:00,1004392_1,991.27,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,00:00:00,1004393_1,1376.14,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,00:00:00,1004396_1,877.25,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,00:00:00,1004421_1,1492.38,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,00:00:00,1004423_1,994.93,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,00:00:00,1004424_1,1454.65,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,00:00:00,1004427_1,2018.64,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Regeneration and Major Projects Team,Electricity,B1501,00:00:00,1004529_1,1024.22,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Regeneration and Major Projects Team,Electricity,B1501,00:00:00,1004530_1,1639.96,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Regeneration and Major Projects Team,Electricity,B1501,00:00:00,1005133_1,3289.78,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Electricity,B1501,00:00:00,1005134_1,3546.55,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Electricity,B1501,00:00:00,1005135_1,9361.49,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Electricity,B1501,00:00:00,1005136_1,9880.14,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Regeneration and Major Projects Team,Electricity,B1501,00:00:00,1005137_1,3817.56,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Electricity,B1501,00:00:00,1005138_1,5426.64,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Electricity,B1501,00:00:00,1005139_1,2993.06,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Electricity,B1501,00:00:00,1005140_1,683.48,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Electricity,B1501,00:00:00,1005146_1,4086.76,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Electricity,B1501,00:00:00,1005154_1,526.55,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Electricity,B1501,00:00:00,1005155_1,606.02,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Electricity,B1501,00:00:00,1005221_1,1690.6,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Electricity,B1501,00:00:00,1005222_1,853.21,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Regeneration and Major Projects Team,Electricity,B1501,00:00:00,1005223_1,959.62,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Regeneration and Major Projects Team,Electricity,B1501,00:00:00,1005224_1,1394.45,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Electricity,B1501,00:00:00,1005226_1,3208.52,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Electricity,B1501,00:00:00,1005227_1,1727.35,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Electricity,B1501,00:00:00,1005228_1,1180.53,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,00:00:00,1005499_1,1111.56,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Gas,B1502,00:00:00,1005500_1,548.96,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Gas,B1502,00:00:00,1005501_1,1045.16,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,00:00:00,1005502_1,969.12,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Regeneration and Major Projects Team,Gas,B1502,00:00:00,1005503_1,1535.8,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,00:00:00,1005504_1,971.29,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Regeneration and Major Projects Team,Gas,B1502,00:00:00,1005505_1,5166.44,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Gas,B1502,00:00:00,1005506_1,4509.39,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Gas,B1502,00:00:00,1005507_1,2895.91,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Gas,B1502,00:00:00,1005508_1,6113.62,Revenue,20011042,KENT COUNTY COUNCIL
